time,converged,min_voltage_pu,max_voltage_pu,max_line_loading_percent,max_trafo_loading_percent,line_losses_MW,trafo_losses_MW,total_losses_MW,total_base_load_MW,total_ev_charging_MW,total_depot_load_MW
2026-01-10 16:00:00+00:00,True,0.9924497798290313,1.03,27.37719759818148,60.85012217196147,0.04805003572867879,0.023927195244251465,0.07197723097293025,4.187358172100001,0.0,4.187358172100001
2026-01-10 17:00:00+00:00,True,0.9924559040315893,1.03,27.368454594405573,60.832130743543,0.048027852869246615,0.02391758576920644,0.07194543863845305,4.1826949561,0.0,4.1826949561
2026-01-10 18:00:00+00:00,True,0.9950592096800472,1.03,23.638816165387784,53.10736160830069,0.04003322633036169,0.020036349927032404,0.06006957625739409,2.1697668255,0.0,2.1697668255
2026-01-10 19:00:00+00:00,True,0.9950327395273778,1.03,23.67683157840542,53.18668588508029,0.04009979554400939,0.020073725049607916,0.0601735205936173,2.1905480033,0.0,2.1905480033
2026-01-10 20:00:00+00:00,True,0.995043907064325,1.03,23.660793307718343,53.15322160265264,0.040071672866689334,0.020057951448334777,0.06012962431502411,2.1817813994999997,0.0,2.1817813994999997
2026-01-10 21:00:00+00:00,True,0.9950953930057506,1.03,23.586849573317792,52.99890330971002,0.03994272974211592,0.01998533105415312,0.05992806079626904,2.1413493896999998,0.0,2.1413493896999998
2026-01-10 22:00:00+00:00,True,0.9950841980730318,1.03,23.602927946343222,53.032462967358605,0.039970667180685926,0.020001107265231965,0.05997177444591789,2.1501429104,0.0,2.1501429104
2026-01-10 23:00:00+00:00,True,0.9949799250067868,1.03,24.025060106043245,54.114621248712744,0.04085746851668817,0.020501703690776196,0.06135917220746437,2.0854043858,0.37643478,2.4618391658
2026-01-11 00:00:00+00:00,True,0.9950144173466194,1.03,24.00565635631729,54.09659234165274,0.040836885954174076,0.02049161831335944,0.061328504267533515,2.0421934674,0.418,2.4601934674000003
2026-01-11 01:00:00+00:00,True,0.9945419084447243,1.03,25.52770808400746,57.81240543909368,0.044353413464261,0.022288307624208414,0.06664172108846941,1.9622021313,1.553565217,3.5157673483
2026-01-11 02:00:00+00:00,True,0.9947032124800635,1.03,25.019311707158852,56.58708426707666,0.0431154462263696,0.021683136352042,0.06479858257841159,1.9833578688,1.1852173959999999,3.1685752648
2026-01-11 03:00:00+00:00,True,0.994777432777755,1.03,24.918685228797997,56.38508644084642,0.04291205345935467,0.02158210839076169,0.06449416185011636,1.9222939475999998,1.194,3.1162939476
2026-01-11 04:00:00+00:00,True,0.994827176097405,1.03,24.84684958915904,56.23766105642491,0.04276554719494596,0.021508810422183444,0.06427435761712941,1.8836661493999998,1.194,3.0776661493999997
2026-01-11 05:00:00+00:00,True,0.9948563226484062,1.03,24.8047534148208,56.151253695254525,0.04268019768117086,0.021465932420555944,0.0641461301017268,1.8610220716,1.194,3.0550220716
2026-01-11 06:00:00+00:00,True,0.9928022416709424,1.03,26.873730236160487,59.813305996166434,0.04679867247499449,0.02337773876322835,0.07017641123822284,3.9184375755000005,0.0,3.9184375755000005
2026-01-11 07:00:00+00:00,True,0.9928711732548845,1.03,26.7751997413025,59.61020778663578,0.04655998434714112,0.023271137936303532,0.06983112228344465,3.8657149673,0.0,3.8657149673
2026-01-11 08:00:00+00:00,True,0.9928421167855191,1.03,26.816735505254563,59.69583204165948,0.046660355831448994,0.023316038671262973,0.06997639450271197,3.8879441021999996,0.0,3.8879441021999996
2026-01-11 09:00:00+00:00,True,0.9927945213724733,1.03,26.884764274569257,59.83604622397014,0.046825528871983026,0.02338969551156822,0.07021522438355124,3.9243398363,0.0,3.9243398363
2026-01-11 10:00:00+00:00,True,0.9934721620994889,1.03,25.91529790726628,57.834927352879205,0.044563414874232286,0.02235370867964548,0.06691712355387777,3.404239959,0.0,3.404239959
2026-01-11 11:00:00+00:00,True,0.9934134603402137,1.03,25.999352791551317,58.00868850338179,0.04475171869973757,0.022442366551562287,0.06719408525129986,3.4494581201,0.0,3.4494581201
2026-01-11 12:00:00+00:00,True,0.9933196552460767,1.03,26.133644624974224,58.28619573742317,0.045055654533285014,0.022584470903986187,0.0676401254372712,3.5216518130999996,0.0,3.5216518130999996
2026-01-11 13:00:00+00:00,True,0.9933143295133429,1.03,26.141267941954343,58.30194507843095,0.04507302189969439,0.022592554632067774,0.06766557653176217,3.5257481861,0.0,3.5257481861
2026-01-11 14:00:00+00:00,True,0.9932700485908372,1.03,26.204647840663895,58.432868456504536,0.04521788693764186,0.02265983275959549,0.06787771969723735,3.5597976601000005,0.0,3.5597976601000005
2026-01-11 15:00:00+00:00,True,0.9924897323376091,1.03,27.320157546394036,60.73273622023459,0.04790560075756842,0.02386454548997996,0.07177014624754838,4.1569307274,0.0,4.1569307274
2026-01-11 16:00:00+00:00,True,0.9924200977274426,1.03,27.419569647193264,60.93730912729251,0.04815776882559019,0.02397380054107856,0.07213156936666876,4.2099546225,0.0,4.2099546225
2026-01-11 17:00:00+00:00,True,0.9923871172317624,1.03,27.46664523691807,61.034161529145045,0.0482779006056657,0.02402564537260865,0.07230354597827435,4.2350529375,0.0,4.2350529375
2026-01-11 18:00:00+00:00,True,0.9950343984095992,1.03,23.674449183622254,53.18171511365507,0.04009561458235545,0.020071381465825766,0.060166996048181216,2.1892458418,0.0,2.1892458418
2026-01-11 19:00:00+00:00,True,0.9950694431319445,1.03,23.624119025523864,53.076690242088375,0.04000757327893448,0.020021912334037495,0.06002948561297197,2.1617309877,0.0,2.1617309877
2026-01-11 20:00:00+00:00,True,0.9950320543107446,1.03,23.6778156474807,53.188739089628726,0.04010152288268726,0.020074693138811384,0.06017621602149864,2.1910858656,0.0,2.1910858656
2026-01-11 21:00:00+00:00,True,0.9951136552246518,1.03,23.560620694452883,52.944151463149595,0.03989727435682547,0.0199596122851613,0.05985688664198677,2.1270020504000002,0.0,2.1270020504000002
2026-01-11 22:00:00+00:00,True,0.9951223461627043,1.03,23.548138301952797,52.91809251445827,0.03987569400276174,0.019947380139562654,0.05982307414232439,2.1201730914,0.0,2.1201730914
2026-01-11 23:00:00+00:00,True,0.9945745918544053,1.03,25.174009626885407,56.88339056406706,0.04342047774892517,0.021832941453459043,0.06525341920238421,2.0995002991,1.143652176,3.2431524750999996
